phone_brand,phone_model,price_usd,storage,ram,y_hat,a,b,chunk
samsung,Samsung Galaxy A32 5G,64.57,128,4,102.07553982755525,193.23565642157843,-92.96088029906863,0.0
samsung,Samsung Galaxy A02,78.0,32,3,90.56986436935728,110.38023683010658,-112.29593717403364,0.0
samsung,Samsung Galaxy A02,119.99,32,4,118.87116253676328,152.51538359825366,-172.7485833527217,0.0
samsung,Samsung Galaxy A02,149.99,32,3,112.38720249342596,182.61908455191912,-215.93932841965778,0.0
samsung,Samsung Galaxy A12,73.7,32,3,89.26670345904343,106.06537302674788,-106.10526371443949,0.0
samsung,Samsung Galaxy A02s,66.43,32,2,71.48767199072988,98.77024282897631,-95.63870649321865,0.0
samsung,Samsung Galaxy Tab A7 Lite,124.99,32,3,104.8106855729965,157.53266709053122,-179.94704086387773,0.0
samsung,Samsung Galaxy A12 Nacho,130.0,32,4,121.90479991170324,162.55998514979336,-187.15989529005606,0.0
xiaomi,Xiaomi Redmi 12C,81.76,64,3,91.70937251418988,146.2638483668758,-117.70917722242297,0.0
xiaomi,Xiaomi Redmi 12C,122.53,64,4,119.6409366558789,187.17477796290714,-176.405399768389,0.0
xiaomi,Xiaomi Redmi A2,59.5,64,2,69.38746150038682,123.92690225925602,-85.66164438275644,0.0
xiaomi,Xiaomi Redmi 10C,84.99,64,4,108.26403884816204,149.50501350288712,-122.35938077462973,0.0
xiaomi,Xiaomi Poco C40,104.0,64,4,114.0252223144566,168.58072534052644,-149.72791623204486,0.0
xiaomi,Xiaomi Redmi 9C,119.99,32,3,103.2953821889106,152.51538359825366,-172.7485833527217,0.0
xiaomi,Xiaomi Redmi 9C,118.79,64,3,102.93170937673,183.42184991068356,-171.02095355004437,0.0
xiaomi,Xiaomi Redmi 9C,85.99,64,4,108.5670995249792,150.50847020134262,-123.79907227686093,0.0
xiaomi,Xiaomi Redmi Note 11,129.99,64,6,153.0533300006404,194.6605649333853,-187.14549837503378,0.0
nokia,Nokia C32,98.51,64,4,112.36141919873027,163.0717480660057,-141.82400988479557,0.0
nokia,Nokia G10,73.88,32,4,104.89703472872318,106.24599523246988,-106.36440818484107,0.0
nokia,Nokia G11,85.81,64,4,108.51254860315213,150.32784799562066,-123.5399278064593,0.0
nokia,Nokia C21 Plus,102.4,32,3,97.96454488369643,134.86458027242116,-147.42440982847498,0.0
nokia,Nokia G21,90.73,64,4,110.00360713309264,155.26485495202175,-130.62320999743685,0.0
oppo,Oppo A16,129.61,64,4,121.78660624774454,194.27925138797224,-186.59841560418596,0.0
oppo,Oppo A57 4G,110.18,64,4,115.89813729718676,174.7820877369815,-158.62520971583368,0.0
realme,Realme C31,128.57,64,4,121.47142314385468,193.23565642157843,-185.10113644186544,0.0
samsung,Samsung Galaxy A03,117.95,32,4,118.25291875605625,150.46833193340441,-169.81161268817007,0.0
samsung,Samsung Galaxy A03,129.61,64,4,121.78660624774454,194.27925138797224,-186.59841560418596,0.0
samsung,Samsung Galaxy A03s,103.03,32,3,98.15547311009126,135.49675799244818,-148.3314154748806,0.0
samsung,Samsung Galaxy A13,102.33,64,4,113.5191109841719,166.9049526541057,-147.32363142331872,0.0
samsung,Samsung Galaxy A04s,99.81,32,4,112.75539807859262,132.2656274234214,-143.69560883769614,0.0
samsung,Samsung Galaxy A04s,102.32,64,4,113.51608037740374,166.89491808712117,-147.30923450829644,0.0
samsung,Samsung Galaxy A04e,98.5,32,4,112.35838859196213,130.95109914844468,-141.8096129697733,0.0
samsung,Samsung Galaxy A02,127.03,32,3,105.42892935370357,159.5797187553805,-182.88401152842943,0.0
samsung,Samsung Galaxy A12,103.68,32,3,98.35246255002244,136.14900484644423,-149.26721495133089,0.0
samsung,Samsung Galaxy A12,95.92,64,4,111.5764920457738,160.47279521700588,-138.09520889401676,0.0
samsung,Samsung Galaxy A02s,116.66,32,2,86.71040978725674,149.17387279239676,-167.95441065029186,0.0
samsung,Samsung Galaxy M12,155.53,32,4,129.6419389908458,188.17823466136264,-223.9152193420186,0.0
xiaomi,Xiaomi Redmi 12C,79.7,64,3,91.08506751994648,144.19672756805744,-114.74341272782668,0.0
xiaomi,Xiaomi Redmi A1+,99.39,32,3,97.05233224647674,131.84417561007007,-143.090938406759,0.0
xiaomi,Xiaomi Redmi A2,71.28,64,3,88.53329662114585,135.74762216706202,-102.62121027903999,0.0
xiaomi,Xiaomi Redmi 9C,84.24,32,3,92.46096299269648,116.64180662846901,-121.27961214795633,0.0
xiaomi,Xiaomi Redmi 9C,101.09,64,3,97.56753539706594,165.66066634802092,-145.53841396055208,0.0
xiaomi,Xiaomi Redmi 9A,101.74,32,3,97.76452483699713,134.2022988514405,-146.47421343700233,0.0
xiaomi,Xiaomi Poco M3,129.61,64,6,152.93816694344986,194.27925138797224,-186.59841560418596,0.0
nokia,Nokia C31,115.09,32,4,117.3861652203591,147.59844577582163,-165.6940949917889,0.0
xiaomi,Xiaomi Redmi 12C,84.0,64,3,92.38822843026036,148.5115913714162,-120.93408618742087,0.0
xiaomi,Xiaomi Redmi A2+,89.91,32,3,94.17931703024988,122.33140610871176,-129.4426629656072,0.0
xiaomi,Xiaomi Redmi A2+,69.63,64,3,88.03324650439751,134.09191861461042,-100.24571930035849,0.0
xiaomi,Xiaomi Redmi A2,92.98,32,3,95.10971330807864,125.41201817297022,-133.86251587745704,0.0
xiaomi,Xiaomi Redmi 10A,93.52,32,3,95.2733660735599,125.95388479013617,-134.63994928866185,0.0
xiaomi,Xiaomi Redmi 10A,75.0,64,3,89.66068233890576,139.48048108531654,-107.97686266734004,0.0
xiaomi,Xiaomi Poco C40,108.37,32,4,115.34959747214768,140.8552167622006,-156.0193680967952,0.0
xiaomi,Xiaomi Poco C40,111.25,64,4,116.22241222138116,175.85578640432894,-160.1656796232211,0.0
xiaomi,Xiaomi Redmi Note 9,125.99,64,4,120.68952659766634,190.6467381395632,-181.386732366109,0.0
xiaomi,Xiaomi Redmi 9C,64.8,32,3,86.56946343537054,97.1346084104938,-93.29200934458177,0.0
xiaomi,Xiaomi Redmi 9A,86.25,32,3,93.070114953099,118.6587545923646,-124.17339206744106,0.0
xiaomi,Xiaomi Redmi 9A,52.63,64,4,98.45699534635814,117.03315474086666,-75.77096376242811,0.0
xiaomi,Xiaomi Redmi 9,66.11,64,4,102.5422532698537,130.55975103604698,-95.17800521250467,0.0
