phone_brand,phone_model,price_usd,storage,ram,y_hat,a,b,chunk
oneplus,OnePlus 10 Pro,435.56,256,8,276.81114171137096,693.9505143838957,-627.0720307118218,5.0
oneplus,OnePlus 9,375.83,256,12,321.0124488764915,634.0140457851477,-541.079257283552,5.0
oneplus,OnePlus 9 Pro,414.78,256,12,332.8166622385206,673.0986841899899,-597.1552412954574,5.0
oppo,Oppo Reno8 Pro,402.86,256,12,329.20417897085986,661.1374803444004,-579.9941185888615,5.0
oppo,Oppo Reno5 5G,348.68,256,12,312.78435150090513,606.7701964220806,-501.991632997975,5.0
realme,Realme GT 5G,412.37,256,12,332.0862860073912,670.6803535467124,-593.6855847750802,5.0
samsung,Samsung Galaxy S9,401.81,256,4,204.2797224773805,660.0838508110221,-578.4824425115187,5.0
samsung,Samsung Galaxy S10,174.99,512,8,197.84262115311876,689.364717271954,-251.93161597543778,5.0
samsung,Samsung Galaxy S22 Ultra 5G,414.72,256,12,332.79847859791164,673.0384767880826,-597.0688598053235,5.0
samsung,Samsung Galaxy M33,485.97,128,8,292.0884304297249,616.0923091507323,-699.6468793392964,5.0
samsung,Samsung Galaxy M55,368.81,256,8,256.5818415338243,626.96977976199,-530.9726229378891,5.0
samsung,Samsung Galaxy S23,407.64,256,8,268.3496876146353,665.9340033630177,-586.8758439695265,5.0
samsung,Samsung Galaxy S23 FE,427.68,256,8,274.4230235780516,686.0432756000662,-615.7272616742399,5.0
samsung,Samsung Galaxy S21 Ultra 5G,361.6,256,12,316.69989544538305,619.7348569661259,-520.5924472068023,5.0
samsung,Samsung Galaxy Note20 Ultra 5G,432.93,256,8,276.0140921313417,691.3114232669576,-623.2856420609537,5.0
samsung,Samsung Galaxy S20+ 5G,491.26,128,12,355.99474280149843,621.4005950855619,-707.2628473860995,5.0
xiaomi,Xiaomi Redmi Note 12 Pro,369.18,256,8,256.69397398424667,627.3410587404186,-531.5053087937146,5.0
xiaomi,Xiaomi 12T,413.49,256,8,270.1225925740158,671.8042250489824,-595.2980392575793,5.0
xiaomi,Xiaomi Poco X5 Pro,373.79,256,8,258.09108370437383,631.9669941202984,-538.1422866190004,5.0
xiaomi,Xiaomi 12,357.73,256,12,315.5270506261006,615.8514795431029,-515.0208410931674,5.0
xiaomi,Xiaomi Poco X6,365.52,256,12,317.88789329850647,623.6684072240715,-526.2360378955485,5.0
xiaomi,Xiaomi Mi 10 5G,389.35,256,8,262.80670783564915,647.5807803482664,-560.5438863937179,5.0
xiaomi,Xiaomi 11 Lite 5G NE,556.07,128,8,313.3329838746091,686.4346237124638,-800.5692536457037,5.0
xiaomi,Xiaomi 12 Pro,399.0,256,8,265.7312433669349,657.2641374883619,-574.436909390249,5.0
xiaomi,Xiaomi Poco F5 Pro,436.99,256,12,339.5476398706302,695.3854574626869,-629.1307895600122,5.0
xiaomi,Xiaomi Poco X6 Pro,369.0,256,12,318.94254445383024,627.1604365346966,-531.246164323313,5.0
xiaomi,Xiaomi Poco M6 Pro,174.49,512,12,259.99421220612084,688.8629889227262,-251.21177022432218,5.0
zte,ZTE nubia Red Magic 6,515.0,128,12,363.1894032691382,645.2226571068959,-741.4411236490682,5.0
