phone_brand,phone_model,price_usd,storage,ram,y_hat,a,b,chunk
samsung,Samsung Galaxy S24 FE,649.99,256,8,341.79644264127853,909.1217342337118,-935.7850795352581,8.0
samsung,Samsung Galaxy S23,473.5,512,8,288.30926378981474,988.9065763279096,-681.6939263064736,8.0
samsung,Samsung Galaxy S23,699.99,256,8,356.94947648213747,959.2945691564875,-1007.769654646818,8.0
samsung,Samsung Galaxy S23+,469.66,512,8,287.14551079083674,985.0533026058404,-676.1655109379058,8.0
samsung,Samsung Galaxy Z Flip5,414.99,512,8,270.5771835892416,930.1943249012775,-597.457576510926,8.0
samsung,Samsung Galaxy S21+ 5G,679.0,256,8,350.5882328757449,938.232013055906,-977.550530014985,8.0
samsung,Samsung Galaxy Note20 Ultra 5G,650.0,256,12,404.1025946394574,909.1317688006962,-935.7994764502803,8.0
samsung,Samsung Galaxy S20+ 5G,409.98,512,12,331.3619709897981,925.1670068420156,-590.2447220847477,8.0
samsung,Samsung Galaxy A72,789.99,128,8,384.2249373956834,921.1632146151782,-1137.3418898476264,8.0
sony,Sony Xperia 10 III,689.0,256,6,322.4672789482113,948.2665800404613,-991.9474450372973,8.0
xiaomi,Xiaomi Poco F6 Pro,469.99,512,12,349.54864220559705,985.3844433163306,-676.640609133642,8.0
xiaomi,Xiaomi Poco F5 Pro,459.99,512,12,346.5180354374253,975.3498763317755,-662.2436941113299,8.0
apple,Apple iPhone 13 mini,436.81,512,4,214.88684616598175,952.0897500615768,-628.8716450896108,8.0
apple,Apple iPhone 12 Pro,468.89,512,6,255.76059337398215,984.2806409480296,-675.0569484811876,8.0
apple,Apple iPhone 14 Pro,712.17,256,6,329.48919483006534,971.5166717436754,-1025.3050971439939,8.0
apple,Apple iPhone 13 Pro Max,640.32,256,6,307.7142852007511,899.418307959647,-921.8632627086827,8.0
google,Google Pixel 7 Pro,421.2,512,12,334.76231178368687,936.4257909986862,-606.3980607397818,8.0
honor,Honor Magic4 Pro,440.7,512,12,340.6719949816219,955.9931966185686,-634.4720450332901,8.0
oneplus,OnePlus 12R,644.21,256,16,464.6509947120966,903.3217545166386,-927.4636626523617,8.0
oneplus,OnePlus 10T,734.76,256,16,492.0931389978921,994.1847585617855,-1057.8277281793967,8.0
realme,8,417.51,512,12,333.6440178862315,932.7230357813853,-601.0855990965485,8.0
samsung,Samsung Galaxy Note10+,412.19,512,12,332.03173508556415,927.3846461456019,-593.4264403046786,8.0
samsung,Samsung Galaxy S10+,387.56,512,8,262.26422922414633,902.6695076626424,-557.9668386047241,8.0
samsung,Samsung Galaxy S24,667.53,256,8,347.1121269126518,926.7223647246212,-961.0372684843933,8.0
samsung,Samsung Galaxy S23,479.58,512,8,290.1518727048631,995.007593054519,-690.4472506400391,8.0
samsung,Samsung Galaxy A52,648.09,256,6,310.0690666596205,907.2151665066461,-933.0496656810188,8.0
sony,Sony Xperia 5 IV,711.61,256,8,360.471041546753,970.9547359925405,-1024.4988699027447,8.0
sony,Sony Xperia 1 III,427.68,512,12,336.7261449694622,942.9281904046779,-615.72726167424,8.0
xiaomi,Xiaomi Poco X6 Pro,387.56,512,12,324.5673506155571,902.6695076626424,-557.9668386047241,8.0
