phone_brand,phone_model,price_usd,storage,ram,y_hat,a,b,chunk
samsung,Samsung Galaxy A12,196.88,32,3,126.59771762938344,229.6711691424983,-283.4464629592788,1.0
samsung,Samsung Galaxy A12,145.8,64,4,126.69315860541464,210.52521533596698,-209.90702102530904,1.0
samsung,Samsung Galaxy A12,124.37,128,3,104.62278795336984,253.24236698921823,-179.05443213249447,1.0
samsung,Samsung Galaxy A22,132.6,128,4,122.6927576714279,261.5008156175071,-190.90309319585717,1.0
samsung,Samsung Galaxy M12,184.28,32,4,138.35493344933968,217.02761474195873,-265.30635003116566,1.0
tecno,Tecno Spark Go 2024,124.14,128,4,120.12886434555458,253.01157194857348,-178.72330308698125,1.0
tecno,Tecno Spark 10 5G,157.62,128,8,192.57845719680435,286.60730221286406,-226.92417458168185,1.0
xiaomi,Xiaomi Redmi 12C,121.6,128,4,119.35909022643894,250.4627919344964,-175.06648667131398,1.0
xiaomi,Xiaomi Redmi 12C,127.43,128,6,152.2774946679884,256.31294448649214,-183.45988812932194,1.0
xiaomi,Xiaomi Redmi 13C 5G,152.28,128,6,159.8085524868953,281.2488434431116,-219.23622195976716,1.0
xiaomi,Xiaomi Poco M5,116.63,128,4,117.85287866265756,245.47561214317255,-167.91121990522498,1.0
xiaomi,Xiaomi Poco M5s,145.79,128,4,126.69012799864647,274.7364094701353,-209.8926241102867,1.0
xiaomi,Xiaomi Redmi Note 12 4G,113.66,128,4,116.95278845251052,242.49534574875963,-163.63533614359824,1.0
xiaomi,Xiaomi Redmi Note 12 4G,162.53,128,6,162.9149244242714,291.5342746022806,-233.99305985763704,1.0
xiaomi,Xiaomi Redmi Note 12,107.99,128,6,146.38599511066246,236.80574626851686,-155.47228532594735,1.0
xiaomi,Xiaomi Redmi Note 11S 5G,144.03,128,4,126.15674120744823,272.9703256808536,-207.3587670663598,1.0
xiaomi,Xiaomi Redmi Note 11S 5G,160.92,128,6,162.42699673459572,289.91870931776725,-231.67515653904476,1.0
xiaomi,Xiaomi Redmi 10 5G,138.15,128,4,124.37474442776325,267.0700002939352,-198.89338103324036,1.0
xiaomi,Xiaomi Redmi 10 5G,151.19,128,6,159.47821634916457,280.1550756417951,-217.66695822233524,1.0
xiaomi,Xiaomi Poco M4 Pro,148.05,128,6,158.52660582395865,277.0042216086448,-213.14632690532926,1.0
xiaomi,Xiaomi Redmi A3,78.31,128,4,106.23959352702327,207.02315145835718,-112.74224153972531,1.0
xiaomi,Xiaomi Redmi A3,106.92,128,6,146.0617201864681,235.73204760116948,-153.93181541856,1.0
xiaomi,Xiaomi Redmi 14C,150.12,128,6,159.15394142497018,279.08137697444766,-216.1264883149478,1.0
xiaomi,Xiaomi Redmi 12 5G,161.99,128,6,162.7512716587901,290.99240798511465,-233.21562644643222,1.0
xiaomi,Xiaomi Redmi 12,111.24,128,8,178.52250300602364,240.06698053849732,-160.15128270819878,1.0
xiaomi,Xiaomi Redmi Note 13 4G,152.45,128,8,191.01163349765957,281.419431081849,-219.4809695151465,1.0
xiaomi,Xiaomi Redmi 13C,114.88,128,6,148.47408317393285,243.7195629208754,-165.39175977632033,1.0
xiaomi,Xiaomi Redmi 10 2022,116.63,128,4,117.85287866265756,245.47561214317255,-167.91121990522498,1.0
xiaomi,Xiaomi Redmi 10 2022,120.84,128,6,150.2803248077632,249.70016484367028,-173.97232112961828,1.0
xiaomi,Xiaomi Mi Note 10 Lite,139.61,128,6,155.96877371162165,268.53504707368023,-200.9953306264979,1.0
xiaomi,Xiaomi Redmi Note 9,118.12,128,4,118.30443907111516,246.97076262387128,-170.05636024354942,1.0
xiaomi,Xiaomi Redmi Note 9S,118.79,128,4,118.50748972458268,247.64307861183647,-171.0209535500444,1.0
xiaomi,Xiaomi Redmi 9,129.59,128,4,121.7805450342082,258.480410955156,-186.5696217741413,1.0
xiaomi,Xiaomi Redmi Note 9T,140.39,128,4,125.05360034383372,269.31774329847553,-202.11828999823825,1.0
xiaomi,Xiaomi Redmi 9T,109.07,128,4,115.5617399459197,237.88947950284881,-157.02715214835706,1.0
xiaomi,Xiaomi Mi 11 Lite 5G,131.75,128,8,184.73827748754397,260.64787742381986,-189.67935541896068,1.0
xiaomi,Xiaomi Redmi Note 10 5G,102.59,128,4,113.59790676014438,231.38708009685706,-147.69795121389885,1.0
xiaomi,Xiaomi Redmi Note 10S,166.31,128,4,132.90893308693498,295.32734092244254,-239.43509373607094,1.0
xiaomi,Xiaomi Redmi Note 10,104.75,128,4,114.25251782206948,233.55454656552106,-150.8076848587183,1.0
xiaomi,Xiaomi Redmi Note 10,107.99,128,6,146.38599511066246,236.80574626851686,-155.47228532594735,1.0
xiaomi,Xiaomi Redmi Note 11 Pro 5G,161.99,128,6,162.7512716587901,290.99240798511465,-233.21562644643222,1.0
xiaomi,Xiaomi Redmi Note 11,137.15,64,6,155.2232444466514,201.84531489432672,-197.45368953100913,1.0
xiaomi,Xiaomi Redmi Note 11,149.58,128,4,127.83872796378358,278.53951035728176,-215.34905490374302,1.0
xiaomi,Xiaomi Redmi Note 11S,143.63,128,6,157.1870776324267,272.56894300147144,-206.78289046546732,1.0
xiaomi,Xiaomi Redmi Note 11 4G,95.04,128,6,142.46135934588,223.81098202351794,-136.8282803720533,1.0
xiaomi,Xiaomi Poco M4 Pro 5G,161.14,64,6,162.4936700834955,225.91824109027453,-231.9918886695356,1.0
xiaomi,Xiaomi Redmi 10,113.4,128,4,116.87399267653808,242.2344470071612,-163.26101635301814,1.0
xiaomi,Xiaomi Redmi 10,129.59,128,6,152.93210572991353,258.480410955156,-186.5696217741413,1.0
apple,Apple iPhone XR,160.0,128,3,115.42083986836592,288.9955291551882,-230.35064035699207,1.0
apple,Apple iPhone SE (2020),99.64,128,3,97.12809741568104,228.4268828364133,-143.45086128231685,1.0
apple,Apple iPhone SE (2022),126.49,128,4,120.84105693607492,255.3696951899439,-182.10657811722456,1.0
google,Google Pixel 4 XL,121.99,128,6,150.62884458610296,250.85414004689406,-175.62796635718416,1.0
google,Google Pixel 4,107.99,128,6,146.38599511066246,236.80574626851686,-155.47228532594735,1.0
motorola,Motorola Moto G23,160.0,128,8,193.29974160762924,288.9955291551882,-230.35064035699207,1.0
motorola,Motorola One 5G Ace,68.0,128,6,134.2665986447435,196.67751289728082,-97.89902215172167,1.0
motorola,Motorola Moto G 5G,84.74,128,2,77.03671298325241,213.47537802942617,-121.99945789907196,1.0
motorola,Motorola Moto G Power (2021),189.99,64,4,140.08540991396578,254.86796684071615,-273.52698850890584,1.0
motorola,Motorola Moto G Stylus 5G (2022),84.95,128,6,139.40347711679468,213.6861039361018,-122.30179311454049,1.0
motorola,Motorola Moto G51 5G,160.99,64,6,162.44821098197292,225.76772258550622,-231.77593494420097,1.0
motorola,Motorola Moto G82,99.5,128,8,174.96457066018996,228.28639889862956,-143.24930447200447,1.0
motorola,Motorola Moto G13,95.0,128,4,111.297676223102,223.77084375557973,-136.77069271196405,1.0
motorola,Motorola Moto G (2023),79.95,128,4,106.73661303700344,208.66882044382422,-115.1033356033845,1.0
motorola,Motorola Moto G24 Power,129.0,128,8,183.9048606262967,257.8883715030672,-185.72020378782486,1.0
nokia,Nokia C32,125.73,128,4,120.61073082169388,254.60706809911767,-181.01241257552886,1.0
nokia,Nokia C21 Plus,233.0,32,3,137.54426927601995,265.91602509071134,-335.4481200198697,1.0
nokia,Nokia G21,159.99,64,4,130.99358960945042,224.76426588705075,-230.33624344196977,1.0
oneplus,OnePlus Nord N20 SE,149.99,128,4,127.96298284127865,278.9509276036485,-215.93932841965778,1.0
realme,Realme C35,90.0,128,4,109.78237283901608,218.75356026330215,-129.57223520080805,1.0
samsung,Samsung Galaxy A51,122.64,128,4,119.6742733303288,251.50638690089016,-176.56376583363445,1.0
samsung,Samsung Galaxy S20 FE 5G,119.99,128,8,181.1742839281739,248.84722664998304,-172.74858335272174,1.0
samsung,Samsung Galaxy A42 5G,129.99,128,6,153.0533300006404,258.8817936345382,-187.1454983750338,1.0
samsung,Samsung Galaxy S21 FE 5G,150.0,128,8,190.26913483945745,278.9609621706331,-215.9537253346801,1.0
samsung,Samsung Galaxy S9+,219.22,64,6,180.09543419303722,284.19900613657086,-315.6091711191238,1.0
samsung,Samsung Galaxy S9+,148.44,128,6,158.64479948791734,277.3955697210424,-213.7078065911994,1.0
samsung,Samsung Galaxy A71,159.07,128,8,193.0178951781893,288.06231442562455,-229.01172725991708,1.0
samsung,Samsung Galaxy S10e,121.77,128,8,181.71373193290853,250.63337957323387,-175.31123422669327,1.0
samsung,Samsung Galaxy S9,130.0,128,4,121.90479991170324,258.89182820152274,-187.15989529005608,1.0
samsung,Samsung Galaxy A23,147.99,64,6,158.5084221833496,212.72278550558457,-213.0599454151954,1.0
samsung,Samsung Galaxy A13,114.99,128,4,117.3558591526774,243.82994315770546,-165.55012584156574,1.0
samsung,Samsung Galaxy A53 5G,134.09,128,6,154.29587877559084,262.9959660982058,-193.0482335341817,1.0
samsung,Samsung Galaxy A13 5G,79.0,128,4,106.44870539402714,207.71553658029148,-113.73562867626484,1.0
samsung,Samsung Galaxy A04,69.5,128,4,103.56962896426394,198.18269794496413,-100.05855940506844,1.0
samsung,Samsung Galaxy A15,128.99,128,6,152.75026932382323,257.87833693608275,-185.7058068728026,1.0
samsung,Samsung Galaxy A15,134.99,128,8,185.72019408043164,263.89907712681577,-194.3439558861898,1.0
samsung,Samsung Galaxy A06,125.0,128,6,151.54105722332267,253.87454470924519,-179.96143777890012,1.0
samsung,Samsung Galaxy A15 5G,139.0,128,8,186.9354673944685,267.92293848762233,-200.11711881013684,1.0
samsung,Samsung Galaxy A14,129.99,128,4,121.90176930493509,258.8817936345382,-187.1454983750338,1.0
samsung,Samsung Galaxy A14 5G,125.0,128,6,151.54105722332267,253.87454470924519,-179.96143777890012,1.0
samsung,Samsung Galaxy A05,89.99,128,4,109.77934223224791,218.7435256963176,-129.55783828578575,1.0
samsung,Samsung Galaxy A05,89.99,128,6,140.93090292795324,218.7435256963176,-129.55783828578575,1.0
samsung,Samsung Galaxy A05s,99.99,128,4,112.8099490004197,228.77809268087273,-143.95475330809774,1.0
samsung,Samsung Galaxy A12,144.0,64,4,126.14764938714372,208.71899327874706,-207.31557632129287,1.0
samsung,Samsung Galaxy A51 5G,106.83,128,8,177.18600542125986,235.6417364983085,-153.80224318335917,1.0
samsung,Samsung Galaxy A71 5G,151.08,128,8,190.59644037042003,280.04469540496495,-217.5085921570898,1.0
samsung,Samsung Galaxy A52,140.83,128,6,156.3385077373386,269.759264245796,-202.75175425922,1.0
samsung,Samsung Galaxy A52 5G,139.7,128,8,187.14760986824052,268.6253581765412,-201.1249028616987,1.0
samsung,Samsung Galaxy A32,160.24,128,6,162.22091547436003,289.2363587628175,-230.6961663175276,1.0
samsung,Samsung Galaxy M12,192.5,32,4,140.84609221277688,225.27602880326305,-277.1406141795061,1.0
xiaomi,Xiaomi Redmi 12C,144.99,128,4,126.44767945719276,273.9336441113709,-208.7408709085018,1.0
xiaomi,Xiaomi Poco M5,164.99,128,6,163.66045368924165,294.0027780804812,-237.5347009531258,1.0
xiaomi,Xiaomi Poco M5s,159.99,128,4,130.99358960945042,288.98549458820366,-230.3362434419698,1.0
xiaomi,Xiaomi Poco M4 5G,160.0,128,6,162.14818091192393,288.9955291551882,-230.35064035699207,1.0
xiaomi,Xiaomi Redmi Note 12 4G,154.5,128,4,129.3297864937241,283.47651731368285,-222.43233709472048,1.0
xiaomi,Xiaomi Redmi Note 12,159.99,128,6,162.14515030515574,288.98549458820366,-230.3362434419698,1.0
xiaomi,Xiaomi Redmi Note 12S,149.5,128,6,158.96604380534356,278.4592338214053,-215.2338795835645,1.0
xiaomi,Xiaomi Redmi 10 5G,138.73,128,4,124.5505196203172,267.6520051790394,-199.72840210453444,1.0
xiaomi,Xiaomi Redmi 10 5G,152.41,128,6,159.84795037488152,281.37929281391075,-219.42338185505724,1.0
xiaomi,Xiaomi Redmi 10C,129.99,128,4,121.90176930493509,258.8817936345382,-187.1454983750338,1.0
xiaomi,Xiaomi Redmi A3x,91.0,128,4,110.08543351583327,219.75701696175764,-131.01192670303922,1.0
xiaomi,Xiaomi Redmi A3,84.5,128,4,108.11553911652162,213.23454842179683,-121.65393193853646,1.0
xiaomi,Xiaomi Redmi A3,94.0,128,6,142.14617624199013,222.76738705712427,-135.33100120973288,1.0
xiaomi,Xiaomi Redmi 12,139.99,128,8,187.23549746451752,268.9163606190933,-201.54241339734577,1.0
xiaomi,Xiaomi Redmi Note 13 4G,133.7,128,8,185.32924580733743,262.60461798580815,-192.48675384831148,1.0
xiaomi,Xiaomi Redmi 13C,119.0,128,6,149.7226931624196,247.8538045185121,-171.32328876551287,1.0
xiaomi,Xiaomi Redmi 10 2022,139.99,128,4,124.93237607310684,268.9163606190933,-201.54241339734577,1.0
xiaomi,Xiaomi Redmi 9,146.65,64,4,126.95076018070928,211.37815352965416,-211.13075880220558,1.0
xiaomi,Xiaomi Redmi 9,139.99,128,4,124.93237607310684,268.9163606190933,-201.54241339734577,1.0
xiaomi,Xiaomi Poco M3,160.0,64,6,162.14818091192393,224.77430045403526,-230.35064035699207,1.0
xiaomi,Xiaomi Poco M3,152.99,128,4,128.87216487173018,281.961297699015,-220.25840292635135,1.0
xiaomi,Xiaomi Redmi Note 10S,161.0,128,4,131.29968089303577,289.99898585364366,-231.79033185922324,1.0
xiaomi,Xiaomi Redmi Note 11 Pro 5G,160.0,128,6,162.14818091192393,288.9955291551882,-230.35064035699207,1.0
xiaomi,Xiaomi Redmi Note 11S,159.99,128,6,162.14515030515574,288.98549458820366,-230.3362434419698,1.0
xiaomi,Xiaomi Redmi Note 11S,139.99,128,8,187.23549746451752,268.9163606190933,-201.54241339734577,1.0
apple,Apple iPhone SE (2020),121.84,128,3,103.8560444410224,250.70362154212572,-175.41201263184945,1.0
google,Google Pixel 4,125.73,128,6,151.7622915173992,254.60706809911767,-181.01241257552886,1.0
honor,Honor X7,127.66,128,6,152.34719862365637,256.54373952713684,-183.79101717483508,1.0
motorola,Motorola Moto G23,150.35,128,8,190.37520607634343,279.3121720150924,-216.45761736046097,1.0
motorola,Motorola Moto G53,141.29,128,4,125.32635495296918,270.2208543270855,-203.4140123502463,1.0
motorola,Motorola Moto G30,136.1,128,4,123.75347004028802,265.0129140621014,-195.94201345366636,1.0
motorola,Motorola Moto G31,116.65,128,4,117.85893987619392,245.4956812771416,-167.94001373526953,1.0
motorola,Motorola Moto G13,145.16,128,4,126.49919977225166,274.10423175010834,-208.98561846388105,1.0
motorola,Motorola Moto G22,88.52,128,4,109.33384303732667,217.26844434958804,-127.44149177750586,1.0
motorola,Motorola Moto G32,116.59,128,4,117.84075623558488,245.4354738752343,-167.85363224513566,1.0
nokia,Nokia C32,96.55,128,4,111.76742027216862,225.32620163818575,-139.0022145404224,1.0
nokia,Nokia G60,154.25,128,4,129.2540213245198,283.22565313906904,-222.0724142191627,1.0
nokia,Nokia G60,165.77,128,6,163.89684101715903,294.7854743052765,-238.65766032486607,1.0
nokia,Nokia G22,110.14,128,4,115.88601487011408,238.96317817019622,-158.56762205574444,1.0
oneplus,OnePlus Nord,159.43,128,8,193.1269970218435,288.4235588370685,-229.53001620072027,1.0
oppo,Oppo A55,142.71,128,4,125.75670111404958,271.6457628388924,-205.45837428341466,1.0
oppo,Oppo A54s,155.4,128,8,191.90566249427025,284.37962834229285,-223.7280594467286,1.0
oppo,Oppo A54 5G,129.62,128,4,121.78963685451272,258.51051465610965,-186.61281251920826,1.0
oppo,Oppo A77,142.58,128,6,156.86886392176868,271.51531346809315,-205.27121438812458,1.0
oppo,Oppo A53,150.36,128,4,128.075115291701,279.322206582077,-216.47201427548333,1.0
realme,Realme C67,153.34,128,6,160.1297968043215,282.31250754347445,-220.7622949521323,1.0
realme,Realme C65,164.28,128,8,194.5968413044068,293.2903238245778,-236.51251998654163,1.0
realme,Realme Note 50,98.56,128,4,112.37657223257116,227.34314960208138,-141.89599445990714,1.0
realme,Realme Narzo 50A Prime,89.09,128,4,109.50658762311248,217.84041466770765,-128.26211593377766,1.0
realme,Realme C35,168.49,64,6,164.72116605810177,233.29364782392264,-242.573621210935,1.0
samsung,Samsung Galaxy A51,132.15,128,4,122.55638036686015,261.0492601032021,-190.2552320198532,1.0
samsung,Samsung Galaxy A71,162.01,128,8,193.90889356803177,291.01247711908377,-233.2444202764768,1.0
samsung,Samsung Galaxy S10e,159.43,128,8,193.1269970218435,288.4235588370685,-229.53001620072027,1.0
samsung,Samsung Galaxy S9,127.66,128,4,121.19563792795104,256.54373952713684,-183.79101717483508,1.0
samsung,Samsung Galaxy A03s,167.2,32,4,133.17865708930228,199.8885743323385,-240.71641917305672,1.0
samsung,Samsung Galaxy A13,180.17,32,4,137.10935406762107,212.90340771130653,-259.38921795699537,1.0
samsung,Samsung Galaxy A13 5G,149.05,128,4,127.67810580507047,278.0076783071003,-214.58601840756046,1.0
samsung,Samsung Galaxy A13 (SM-A137),216.71,32,4,148.18319119852077,249.5697154728711,-311.9955454485235,1.0
samsung,Samsung Galaxy A15,158.12,128,6,161.5784268395076,287.10903056209185,-227.64402033279742,1.0
samsung,Samsung Galaxy A14,115.36,128,4,117.46799160309972,244.20122213613402,-166.08281169739132,1.0
samsung,Samsung Galaxy A14,141.93,128,6,156.6718744818375,270.8630666140971,-204.3354149116743,1.0
samsung,Samsung Galaxy A14 5G,119.25,128,4,118.64689763591858,248.104668693126,-171.68321164107067,1.0
samsung,Samsung Galaxy A05,109.27,128,6,146.77391277698845,238.09017084253995,-157.3150904488033,1.0
samsung,Samsung Galaxy A05s,122.36,128,4,119.58941634082,251.2254190253226,-176.1606522130097,1.0
samsung,Samsung Galaxy A05s,129.62,128,6,152.94119755021805,258.51051465610965,-186.61281251920826,1.0
samsung,Samsung Galaxy A32 5G,136.1,128,4,123.75347004028802,265.0129140621014,-195.94201345366636,1.0
samsung,Samsung Galaxy A12,155.54,128,3,114.06918924976132,284.5201122800766,-223.9296162570409,1.0
samsung,Samsung Galaxy A51 5G,155.48,128,8,191.9299073484156,284.45990487816925,-223.84323476690702,1.0
samsung,Samsung Galaxy M11,224.24,64,4,150.46523809495417,289.2363587628176,-322.83642246032446,1.0
samsung,Samsung Galaxy A71 5G,154.25,128,8,191.55714271593047,283.22565313906904,-222.0724142191627,1.0
samsung,Samsung Galaxy A32,136.1,128,4,123.75347004028802,265.0129140621014,-195.94201345366636,1.0
samsung,Samsung Galaxy A12 Nacho,181.46,32,4,137.50030234071522,214.19786685231412,-261.24641999487363,1.0
xiaomi,Xiaomi Redmi 13C 5G,158.95,128,6,161.82996720126587,287.9418996218099,-228.83896427964933,1.0
xiaomi,Xiaomi Redmi Note 12 4G,125.77,128,4,120.62285324876656,254.64720636705587,-181.07000023561807,1.0
xiaomi,Xiaomi Redmi Note 12 4G,150.96,128,6,159.40851239349664,279.9242806011503,-217.33582917682205,1.0
xiaomi,Xiaomi Redmi Note 11S 5G,159.59,128,4,130.87236533872354,288.58411190882146,-229.76036684107729,1.0
xiaomi,Xiaomi Redmi Note 11S 5G,159.29,128,6,161.93300783138372,288.2830748992847,-229.32845939040794,1.0
xiaomi,Xiaomi Redmi 10 5G,157.77,128,4,130.3207949069163,286.75782071763234,-227.14012830701645,1.0
xiaomi,Xiaomi Poco C40,189.15,64,4,139.83083894543933,254.0250632140135,-272.3176476470316,1.0
xiaomi,Xiaomi Redmi 12,126.9,128,8,183.26843320498065,255.78111243631065,-182.69685163313935,1.0
xiaomi,Xiaomi Redmi 13C,141.53,128,6,156.55065021111062,270.46168393471487,-203.75953831078186,1.0
xiaomi,Xiaomi Redmi 10 2022,111.33,128,4,116.24665707552651,240.15729164135826,-160.28085494339956,1.0
xiaomi,Xiaomi Redmi 10 2022,112.73,128,6,147.8225027187759,241.562131019196,-162.29642304652324,1.0
xiaomi,Xiaomi Redmi Note 9,168.49,64,4,133.56960536239643,233.29364782392264,-242.573621210935,1.0
xiaomi,Xiaomi Redmi Note 9S,128.69,128,4,121.50779042507271,257.57729992654606,-185.27389942213324,1.0
xiaomi,Xiaomi Redmi 9C,163.27,64,4,131.98762862941078,228.05560385798483,-235.05843156928816,1.0
xiaomi,Xiaomi Redmi 9,139.08,128,4,124.6565908572032,268.00321502349885,-200.23229413031535,1.0
xiaomi,Xiaomi Redmi Note 9T,150.24,128,4,128.03874801048292,279.2017917782623,-216.29925129521558,1.0
xiaomi,Xiaomi Redmi 9T,116.65,128,4,117.85893987619392,245.4956812771416,-167.94001373526953,1.0
xiaomi,Xiaomi Redmi Note 10 Pro,159.98,128,8,193.2936803940929,288.975460021219,-230.3218465269474,1.0
xiaomi,Xiaomi Redmi Note 10 5G,139.99,128,6,156.08393676881218,268.9163606190933,-201.54241339734577,1.0
xiaomi,Xiaomi Redmi Note 11,146.83,64,6,158.1568717982417,211.55877573537614,-211.3899032726072,1.0
xiaomi,Xiaomi Redmi Note 11,143.88,128,4,126.11128210592568,272.8198071760853,-207.1428133410252,1.0
xiaomi,Xiaomi Redmi Note 11S,152.73,128,6,159.94492979146304,281.7003989574166,-219.88408313577128,1.0
xiaomi,Xiaomi Redmi Note 11 4G,155.54,128,6,160.7965302933193,284.5201122800766,-223.9296162570409,1.0
xiaomi,Xiaomi Poco M4 Pro 5G,193.42,64,6,172.276468731154,258.3098233164186,-278.4651303615588,1.0
xiaomi,Xiaomi Redmi 10,116.65,128,4,117.85893987619392,245.4956812771416,-167.94001373526953,1.0
xiaomi,Xiaomi Redmi 10,129.61,128,6,152.93816694344986,258.5004800891252,-186.598415604186,1.0
huawei,Huawei P30,139.52,128,6,155.94149825070812,268.44473597081924,-200.8657583912971,1.0
infinix,Infinix Hot 12 Play,92.5,128,4,110.54002453105905,221.26220200944095,-133.17146395638608,1.0
infinix,Infinix Hot 12 Play,102.13,128,6,144.6100595445138,230.92549001556762,-147.03569312287254,1.0
nokia,Nokia G42,142.57,128,6,156.8658333150005,271.5052789011085,-205.25681747310225,1.0
nokia,Nokia G21,162.0,64,4,131.60274156985295,226.7812138509463,-233.2300233614545,1.0
realme,Realme C35,134.53,64,6,154.42922547339035,199.2162583443733,-193.6816977951634,1.0
vivo,vivo Y50,69.3,128,8,165.81213822031117,197.98200660527303,-99.77062110462221,1.0
xiaomi,Xiaomi Poco M5s,137.36,128,4,124.13532649307768,266.2772695021554,-197.75602474647775,1.0
xiaomi,Xiaomi Redmi Note 12 4G,119.21,128,4,118.63477520884588,248.06453042518774,-171.62562398098143,1.0
